0,486984
0,541771
0,724999
0,373908
0,875686
0,403739
0,534591
0,631826
0,006939
0,031209
0,700475
0,000979
0,150432
0,848788
0,334039
0,917804
0,506384
0,820921
0,079626
0,190559
0,783128
0,634983
0,464594
0,799291
0,128209
0,701875
0,096248
0,999715
0,559907
0,926375
0,144745
0,646291
0,837322
0,809048
0,925460
0,330368
0,074302
0,702646
0,206610
0,801083
0,695737
0,881090
0,538949
0,242519
0,091092
0,755607
0,728639
0,886784
0,706853
0,298363
0,438387
0,469182
0,577548
0,123154
0,127876
0,858025
0,841359
0,303380
0,285152
0,055070
0,198437
0,210448
0,326083
0,652065
0,660015
0,466683
0,310372
0,250259
0,816462
0,795234
0,595547
0,879817
0,493971
0,542630
0,066833
0,128607
0,389264
0,059366
0,474668
0,055674
0,594218
0,191798
0,658161
0,005382
0,153444
0,859118
0,648424
0,059826
0,999072
0,573745
0,993354
0,207272
0,437447
0,136721
0,602385
0,741129
0,815168
0,827311
0,016442
0,839703
0,863073
0,536134
0,691081
0,860993
0,610804
0,404146
0,942300
0,927588
0,694636
0,042446
0,718356
0,855293
0,050276
0,578175
0,331597
0,875972
0,133135
0,442203
0,241897
0,842168
0,518006
0,139185
0,261037
0,787917
0,883570
0,851802
0,790591
0,978404
0,372326
0,115396
0,608908
0,592815
0,956960
0,149215
0,024008
0,568642
0,866459
0,414842
0,984781
0,906258
0,274868
0,153508
0,491455
0,334619
0,228671
0,201013
0,490844
0,684547
0,679126
0,176902
0,126551
0,374380
0,212366
0,671226
0,225267
0,708988
0,667873
0,615792
0,595606
0,532256
0,768616
0,046314
0,622950
0,984233
0,213243
0,779353
0,343534
0,530797
0,993258
0,301093
0,075002
0,748148
0,624440
0,878292
0,855345
0,668921
0,853222
0,094843
0,424580
0,556155
0,423540
0,875543
0,198966
0,588692
0,520269
0,025044
0,847617
0,337886
0,909344
0,803626
0,452663
0,890760
0,373863
0,767533
0,667100
0,404570
0,882826
0,832391
0,945781
0,938011
0,598407
0,515438
0,942588
0,580655
0,588299
0,839802
0,238277
0,130049
0,124663
0,541848
0,683144
0,120623
0,837024
0,574731
0,653780
0,408160
0,140086
0,991174
0,259666
0,619171
0,295909
0,660476
0,153858
0,966233
0,086096
0,007512
0,212596
0,886852
0,228639
0,151654
0,721143
0,850287
0,453398
0,015566
0,309738
0,563363
0,369947
0,645013
0,096318
0,271852
0,834736
0,216248
0,195131
0,171109
0,873935
0,011445
0,043951
0,208270
0,352967
0,073855
0,057700
0,495208
0,010931
0,049257
0,152706
0,087401
0,798641
0,549794
0,642665
0,980648
0,201396
0,251931
0,248302
0,980757
0,138993
0,116899
0,751259
0,966425
0,777595
0,882943
0,798936
0,292417
0,152834
0,866329
0,135679
0,981941
0,966878
0,526550
0,503772
0,087388
0,184598
0,497130
0,238975
0,617382
0,720985
0,124824
0,876043
0,741057
0,487356
0,006135
0,703894
0,299012
0,540282
0,031059
0,859839
0,531415
0,988195
0,918819
0,474082
0,003899
0,924183
0,750095
0,695856
0,286257
0,957648
0,159339
0,211384
0,290340
0,871696
0,214890
0,775668
0,037254
0,743463
0,475707
0,801130
0,109588
0,620915
0,251889
0,399370
0,035178
0,150664
0,090356
0,965993
0,589825
0,666150
0,560182
0,839308
0,144439
0,861327
0,955537
0,260656
0,688016
0,349785
0,168463
0,659181
0,471686
0,752034
0,474558
0,466973
0,806148
0,659858
0,660063
0,581292
0,855011
0,164466
0,748447
0,530270
0,802949
0,517287
0,053182
0,789945
0,022221
0,206508
0,897393
0,655660
0,445197
0,115463
0,323483
0,710675
0,083455
0,256025
0,309016
0,500060
0,778737
0,755116
0,861918
0,123450
0,310534
0,517354
0,572766
0,151001
0,842198
0,185384
0,692205
0,501273
0,665097
0,063232
0,078613
0,011956
0,213911
0,056306
0,756894
0,474849
